Baso population #,Metric 1,Metric 2,Metric 3,Metric 4,Metric 5,Metric 6,Metric 7,Metric 8,Metric 9,Metric 10,Metric 11,Metric 12,% of activated basophils
2,0.838177917,0.764477945,0.728257871,0.589463512,0.526878615,0.480273138,-0.031418953,-0.183434289,-0.179390244,-0.223265272,-0.227136178,-0.245206991,0.096
2,0.954447442,0.802901858,0.778221819,0.682356288,0.581346996,0.538180374,-0.051786362,-0.150697009,-0.195685847,-0.177316588,-0.196825382,-0.329918695,0.096
2,0.764944596,0.752706362,0.711351881,0.610581292,0.542611229,0.486897652,-0.030256229,-0.134523057,-0.187368679,-0.174033214,-0.23481174,-0.263601811,0.096
2,0.89783746,0.860058925,0.831568769,0.708528092,0.624319698,0.572842241,0.045967152,-0.139343158,-0.16188567,-0.182784998,-0.212698538,-0.274295814,0.096
2,0.977245829,0.851065978,0.820881518,0.687690023,0.599915531,0.549247017,0.004827247,-0.14186293,-0.157581859,-0.19227818,-0.240364642,-0.277479392,0.096
2,0.829983354,0.808515488,0.76502379,0.639418277,0.591250865,0.529862285,-0.10008916,-0.140905753,-0.170290441,-0.190126942,-0.202630577,-0.251648796,0.096
2,1.00876631,0.848590428,0.803633931,0.679193832,0.60709929,0.544875874,-0.025218243,-0.151204902,-0.163938932,-0.207537325,-0.204897659,-0.306179589,0.096
2,0.837235838,0.841142432,0.785667873,0.694147535,0.608241426,0.549555476,0.020803806,-0.156764648,-0.132038229,-0.171716664,-0.256271107,-0.291353046,0.096
2,0.807423664,0.748640949,0.684193836,0.588557073,0.558258958,0.482780023,0.004529447,-0.143913469,-0.198394569,-0.199578263,-0.21231685,-0.262308069,0.096
2,1.021638424,0.87913466,0.850997377,0.687297068,0.609153083,0.529776669,0.042784935,-0.179885295,-0.187718238,-0.228714571,-0.279031991,-0.304814491,0.096
2,0.957375267,0.840945632,0.792896069,0.674345562,0.628602448,0.548913852,-0.107008581,-0.15371649,-0.171516644,-0.150998683,-0.239300476,-0.24465647,0.096
2,0.868867945,0.83025692,0.795219878,0.657154862,0.582047354,0.50964057,-0.060365859,-0.136423532,-0.192139136,-0.215895715,-0.256826701,-0.258696171,0.096
2,0.826905595,0.756048588,0.733483111,0.614531599,0.56301007,0.480242428,0.008048637,-0.171794663,-0.127712606,-0.164020853,-0.226964876,-0.252453149,0.096
2,0.860638995,0.788187841,0.720015952,0.627800063,0.545934242,0.482031937,0.055702343,-0.164406459,-0.152136386,-0.211190507,-0.241139199,-0.291151534,0.096
2,0.88244291,0.808556126,0.793046956,0.664546337,0.593719477,0.551146682,-0.024372763,-0.137519531,-0.144185808,-0.190543297,-0.238998224,-0.322099871,0.096
2,0.908432717,0.810768921,0.774552423,0.66811263,0.605483264,0.551501812,-0.005055048,-0.133503271,-0.17109948,-0.153788055,-0.2578764,-0.279199144,0.096
2,0.786457986,0.734264137,0.696304481,0.591847895,0.546823053,0.45797294,-0.013042107,-0.158227553,-0.165586961,-0.207931168,-0.214284192,-0.294159119,0.096
2,0.838825212,0.769636082,0.759002792,0.596668389,0.563246234,0.485096856,0.016345137,-0.111944272,-0.180534231,-0.199810968,-0.202933763,-0.26849361,0.096
2,1.018855084,0.962453434,0.918119123,0.748640097,0.621768999,0.497234167,-0.030005313,-0.150749043,-0.213932143,-0.275222187,-0.312155364,-0.370515849,0.096
2,0.802822784,0.756561335,0.741082427,0.60409882,0.557313055,0.485843701,0.05484258,-0.165894813,-0.179511691,-0.210115474,-0.239721193,-0.314112881,0.096
2,0.868683946,0.826126594,0.767010276,0.681336638,0.620995238,0.526420108,-0.030945321,-0.183885096,-0.176432526,-0.17538656,-0.228577182,-0.238902716,0.096
2,0.741607624,0.680278376,0.660571449,0.562605211,0.479314922,0.436202171,-0.095314237,-0.130261334,-0.161242186,-0.216105772,-0.215914563,-0.225792893,0.096
2,0.887285005,0.837481546,0.804973885,0.654341003,0.604385487,0.533315511,0.043763489,-0.164634873,-0.163000348,-0.189419822,-0.219750144,-0.332152538,0.096
2,0.97995293,0.833112143,0.775992807,0.673578958,0.579048566,0.527156344,0.005605807,-0.176489802,-0.176006724,-0.170100028,-0.217544757,-0.287595813,0.096
2,0.936794272,0.790663305,0.758948905,0.616507893,0.581764751,0.508476574,-0.053549053,-0.168954815,-0.184665191,-0.179772634,-0.231646956,-0.287511935,0.096
2,0.87345332,0.815675953,0.801610798,0.685751716,0.612543985,0.54067462,-0.037912399,-0.153168974,-0.173924462,-0.163761272,-0.189713292,-0.237916418,0.096
2,0.970236579,0.842802727,0.822402963,0.69397689,0.607132638,0.538664707,0.008305808,-0.142531755,-0.186997107,-0.17834413,-0.235294311,-0.274586652,0.096
2,0.880948301,0.75799191,0.743981574,0.653437785,0.551284569,0.522036033,-0.046031456,-0.143792135,-0.154650567,-0.195074834,-0.250206668,-0.277577926,0.096
2,0.961997598,0.831245587,0.805404129,0.699698508,0.63313416,0.548638929,0.013099419,-0.155862745,-0.144975126,-0.159256621,-0.197692422,-0.313801402,0.096
2,1.020258087,0.863588796,0.813428297,0.715121311,0.629034582,0.543466459,-0.067740992,-0.149244724,-0.175651778,-0.186722713,-0.214126423,-0.243241779,0.096
2,0.820081978,0.820255944,0.771724791,0.630721107,0.552182456,0.511437106,0.045906376,-0.116775541,-0.177890937,-0.248162087,-0.236716445,-0.253865202,0.096
2,1.002731177,0.871818461,0.823980502,0.700900787,0.6303837,0.561762279,-0.00106146,-0.206747876,-0.188410982,-0.233107609,-0.20702595,-0.256163752,0.096
2,0.749197464,0.711907477,0.693057974,0.630777102,0.554235908,0.449850669,-0.026927753,-0.171547357,-0.181982078,-0.163513754,-0.182457169,-0.274944553,0.096
2,0.894621238,0.806387284,0.759852795,0.676040891,0.563878817,0.515172059,-0.024800837,-0.126057001,-0.176623572,-0.196972726,-0.24373656,-0.266070339,0.096
2,0.840402061,0.754901136,0.691722839,0.625970817,0.518313849,0.474981144,-0.059115719,-0.161195379,-0.147780773,-0.224966005,-0.234398021,-0.306938112,0.096
2,0.899511987,0.84074407,0.817004077,0.695713287,0.616199591,0.537518052,-0.034357831,-0.163822898,-0.167228919,-0.207204981,-0.250558544,-0.271995138,0.096
2,0.694220088,0.631655535,0.608352642,0.502009782,0.430223675,0.404399348,-0.051399493,-0.196320386,-0.213094651,-0.199180361,-0.145728105,-0.130205517,0.096
2,0.793945615,0.728511011,0.706413666,0.622338256,0.560338939,0.507518963,0.020562435,-0.15568569,-0.148101162,-0.164329257,-0.230061544,-0.23278358,0.096
2,0.919582654,0.895610089,0.823350148,0.712759728,0.626449364,0.585792876,0.04608841,-0.163999797,-0.186605621,-0.194749336,-0.181245576,-0.214607202,0.096
2,1.017620626,0.894605822,0.858619201,0.743640358,0.638224494,0.57518563,-0.006631689,-0.179665098,-0.188978124,-0.172002787,-0.245772986,-0.262451653,0.096
2,0.794530282,0.68699694,0.668434045,0.571057296,0.519127383,0.428476774,-0.030322646,-0.141978542,-0.193294875,-0.18144272,-0.234902928,-0.250097195,0.096
2,0.932952643,0.770033227,0.75084372,0.641643705,0.567929422,0.501304611,-0.011770845,-0.169176663,-0.175685983,-0.156676409,-0.260595925,-0.238265981,0.096
2,0.954871294,0.813589373,0.771329094,0.670317683,0.589530637,0.506144659,-0.001460462,-0.179869695,-0.173880046,-0.197054258,-0.229361159,-0.253881893,0.096
2,0.960904168,0.835015958,0.810441828,0.679578096,0.59405637,0.533311113,-0.062940833,-0.172338803,-0.169092241,-0.201539519,-0.223619008,-0.266499935,0.096
2,0.900267373,0.785635461,0.728193615,0.662722678,0.579685796,0.511300445,-0.064233569,-0.124962262,-0.162359359,-0.160004887,-0.206112486,-0.253891069,0.096
2,0.898286002,0.866472107,0.827522243,0.704742204,0.638242513,0.579459531,-0.032162838,-0.131554582,-0.17194418,-0.169089336,-0.225859533,-0.262970075,0.096
2,1.087506349,0.99493903,0.933312422,0.803392205,0.723371014,0.638986608,-0.00809388,-0.151827636,-0.184399692,-0.179106277,-0.205543047,-0.23614007,0.096
2,0.824828257,0.76114345,0.71957724,0.621290218,0.548221824,0.504070803,-0.024359135,-0.117997296,-0.188528707,-0.167458227,-0.19353922,-0.221167845,0.096
2,0.99866411,0.832016294,0.795605126,0.71101983,0.644517589,0.591697812,0.005203997,-0.16841427,-0.165745361,-0.167442711,-0.196538056,-0.252900309,0.096
2,1.10404579,0.950524771,0.895452101,0.793884174,0.709493313,0.620594355,0.011705282,-0.13669128,-0.167034502,-0.204724676,-0.260048192,-0.261378877,0.096
2,0.962086808,0.829070309,0.814491947,0.664484061,0.602119007,0.54341523,-0.043765941,-0.138737698,-0.17401527,-0.209855558,-0.224032122,-0.248909936,0.096
2,0.86762079,0.826246785,0.778771959,0.665076144,0.586136574,0.519312959,-0.033982599,-0.153032487,-0.164517164,-0.167707793,-0.234235027,-0.246634459,0.096
2,1.053585997,0.878370801,0.807027466,0.740307684,0.682201105,0.627429578,-0.016834886,-0.153950549,-0.160533013,-0.171164446,-0.236382758,-0.258753401,0.096
2,0.923169998,0.811025328,0.777430576,0.673831975,0.627543756,0.571564091,-0.102203277,-0.140972959,-0.165055627,-0.201987087,-0.226770436,-0.221283008,0.096
2,0.910116414,0.836548959,0.80659925,0.686209067,0.584988775,0.511237555,-0.038003768,-0.187355293,-0.186385541,-0.182216714,-0.240360728,-0.21552396,0.096
2,0.842386259,0.763858286,0.734039692,0.637760309,0.565208232,0.471500731,-0.02125861,-0.155314251,-0.203307366,-0.197707099,-0.233616752,-0.307892508,0.096
2,0.92487627,0.826243023,0.834366723,0.665231714,0.58519527,0.519601656,-0.030959528,-0.150793337,-0.187859961,-0.199548965,-0.252463407,-0.263649472,0.096
2,0.842388118,0.800878679,0.779394128,0.686591812,0.594307728,0.538243451,-0.021154227,-0.157743203,-0.167230516,-0.157852067,-0.191416953,-0.281319092,0.096
2,0.867508066,0.82504239,0.784685106,0.667608629,0.609989025,0.561146846,-0.073410659,-0.153868353,-0.191748696,-0.192359612,-0.172374637,-0.227579714,0.096
2,0.798862002,0.764927981,0.750788731,0.681990661,0.62241795,0.581186705,-0.037656809,-0.170373972,-0.158721253,-0.144788087,-0.205096465,-0.253410385,0.096
2,0.891561743,0.827126757,0.801921449,0.631329141,0.574430912,0.520470007,-0.080719204,-0.161207034,-0.188676282,-0.206804425,-0.22099978,-0.2334478,0.096
2,1.04747867,0.934237679,0.897765892,0.765813931,0.677557346,0.610055944,-0.032625119,-0.143120428,-0.166943105,-0.182807977,-0.224548603,-0.292292578,0.096
2,1.07975055,0.936482561,0.913685293,0.772505683,0.681897321,0.60361519,-0.026529128,-0.151526333,-0.15016659,-0.227360102,-0.27668605,-0.312423668,0.096
2,0.96949222,0.910920232,0.846519867,0.744431355,0.627881441,0.5952193,-0.066151412,-0.119134124,-0.163140438,-0.180246345,-0.196265413,-0.268158625,0.096
2,0.878060008,0.792528839,0.746954232,0.632949657,0.549595448,0.489729868,-0.068429494,-0.170129176,-0.185033885,-0.175110317,-0.255692314,-0.266136769,0.096
2,0.968302299,0.879356063,0.840420938,0.726988579,0.637778482,0.558749548,-0.012844214,-0.157512181,-0.16270512,-0.211586806,-0.233795011,-0.275335704,0.096
2,0.953104903,0.830867937,0.786046987,0.696646241,0.622290636,0.57762907,-0.06964755,-0.152627843,-0.169123125,-0.159961758,-0.196244435,-0.19920487,0.096
2,0.921152058,0.792027465,0.776392391,0.653990773,0.564582146,0.505752995,-0.08677459,-0.17189165,-0.14499205,-0.175074879,-0.209234336,-0.279845735,0.096
2,0.730744431,0.689683665,0.651739373,0.547176806,0.494980078,0.442502684,0.059161904,-0.154893798,-0.152976927,-0.165418846,-0.225069915,-0.231787749,0.096
2,0.782360543,0.701369767,0.707322916,0.588316033,0.527888055,0.474237127,0.009223561,-0.137694059,-0.098573534,-0.144156179,-0.237483038,-0.297855461,0.096
2,0.890106273,0.834951647,0.780949579,0.69946475,0.606005842,0.558003138,0.04195974,-0.15064955,-0.146209561,-0.174356417,-0.222393006,-0.261510169,0.096
2,0.98833812,0.858487631,0.834600695,0.698939718,0.610945467,0.52843248,-0.031049399,-0.164988238,-0.160712361,-0.189880901,-0.250529905,-0.217897376,0.096
2,0.782897581,0.756318149,0.701610449,0.595583854,0.55639284,0.471593873,-0.110952452,-0.145164426,-0.1215642,-0.190450094,-0.211203534,-0.258383206,0.096
2,0.834778493,0.760846138,0.745683392,0.646173871,0.56735277,0.498127739,-0.115525598,-0.163984426,-0.189746626,-0.172935011,-0.196212986,-0.229869798,0.096
2,0.894379256,0.846356897,0.823251668,0.707456819,0.628585691,0.557566455,-0.100609522,-0.141475645,-0.168260386,-0.193282749,-0.201256955,-0.237771909,0.096
2,0.792431945,0.773655616,0.746341468,0.613738494,0.565210516,0.505392725,-0.029139204,-0.166581385,-0.189391046,-0.161486729,-0.235202803,-0.279573936,0.096
2,0.835275489,0.81885455,0.778697926,0.646351424,0.551723297,0.518472061,-0.072554072,-0.154501025,-0.153297042,-0.234471058,-0.25065081,-0.201368004,0.096
2,0.82235047,0.80493891,0.758391598,0.64218856,0.618868908,0.535173029,0.001557349,-0.161798046,-0.154389865,-0.171536376,-0.201739181,-0.248584497,0.096
2,0.868343669,0.689682424,0.703736912,0.591078746,0.571715624,0.490757227,-0.100519497,-0.131259613,-0.145271952,-0.137253123,-0.213601142,-0.22020515,0.096
2,1.021805778,0.833058888,0.822780532,0.676790754,0.613772421,0.510300463,-0.007367666,-0.180769578,-0.192571893,-0.221721097,-0.214448881,-0.308704009,0.096
2,0.804689261,0.700800806,0.668204299,0.594925255,0.548088626,0.461608045,-0.015188305,-0.161336773,-0.178307175,-0.169486682,-0.240103387,-0.255656919,0.096
2,0.913587842,0.795037871,0.764880958,0.647496505,0.564859213,0.533015045,-0.076782438,-0.158081729,-0.176286152,-0.19499732,-0.228790552,-0.203413879,0.096
2,0.758000361,0.768827023,0.735040236,0.625044448,0.563996376,0.518581156,-0.072231867,-0.143245622,-0.175720785,-0.190104563,-0.226947147,-0.317720151,0.096
2,0.792561602,0.739192543,0.74001522,0.625613042,0.565431524,0.502686825,-0.047741019,-0.171973948,-0.186367841,-0.207750349,-0.211426284,-0.272807442,0.096
2,0.871777466,0.788281157,0.732897942,0.650768619,0.587027484,0.547077299,-0.047578245,-0.160906442,-0.168964828,-0.161051784,-0.206686753,-0.321504854,0.096
2,0.857196541,0.792483892,0.782455865,0.652457974,0.620027088,0.56192983,-0.065085021,-0.156995587,-0.164387871,-0.123511801,-0.212003821,-0.264483883,0.096
2,0.779389949,0.68548894,0.670165786,0.54850032,0.517669962,0.43827823,-0.023179484,-0.114346798,-0.189984706,-0.181726148,-0.255921255,-0.266960504,0.096
2,0.696379732,0.667042355,0.638197834,0.543710097,0.492341656,0.460610156,-0.014017587,-0.12166196,-0.102805288,-0.193649218,-0.216900118,-0.227921981,0.096
2,1.021567136,0.904088873,0.866519526,0.73076027,0.671596773,0.602346471,-0.001667242,-0.190802979,-0.158047254,-0.190423899,-0.201933606,-0.256748976,0.096
2,1.002827987,0.880113585,0.822656644,0.705091515,0.639893313,0.57337523,0.041464474,-0.171342356,-0.144481038,-0.160511963,-0.222217877,-0.254007035,0.096
2,0.794036853,0.761238577,0.732346997,0.629886433,0.558461406,0.440540564,-0.101731376,-0.154396974,-0.155718427,-0.203842929,-0.22590046,-0.311314798,0.096
2,0.880317982,0.791687363,0.73930994,0.628456449,0.541416284,0.492745458,-0.089615157,-0.16774064,-0.184115681,-0.19795663,-0.254051236,-0.257127982,0.096
2,0.907374416,0.853951611,0.797666662,0.692834483,0.609745224,0.518770745,0.007151686,-0.159878805,-0.199584126,-0.227576584,-0.219546315,-0.228420454,0.096
2,0.900619448,0.751517218,0.728527596,0.617208846,0.55805155,0.501769749,-0.010119406,-0.152650297,-0.156876176,-0.17231308,-0.220098012,-0.262513402,0.096
2,0.920089018,0.777398477,0.778682068,0.642192979,0.576047405,0.516118263,-0.08485085,-0.190247008,-0.147288057,-0.204997476,-0.236559736,-0.309316141,0.096
2,0.864276353,0.80906429,0.757507535,0.632976006,0.577651587,0.51242366,0.004879214,-0.168853774,-0.152731227,-0.160982778,-0.234197113,-0.266947604,0.096
2,0.991875609,0.847377194,0.821315327,0.688810553,0.615474104,0.569506274,-0.03881835,-0.145018796,-0.14681239,-0.175223806,-0.242377411,-0.27066292,0.096
2,0.905522726,0.807920142,0.796278683,0.662616888,0.602246959,0.518390313,-0.053307693,-0.149222039,-0.182264281,-0.208983238,-0.203028226,-0.297167238,0.096
2,0.728736777,0.693726906,0.670496747,0.609597695,0.529978535,0.49629794,-0.048034774,-0.140597696,-0.182530695,-0.124854063,-0.233698847,-0.231217583,0.096
2,0.909463962,0.85764822,0.838982833,0.688548782,0.63848384,0.583171984,-0.063451679,-0.162228364,-0.194788458,-0.175024058,-0.239993821,-0.231741321,0.096
2,0.751282272,0.697218476,0.681327258,0.561327995,0.478748056,0.44168063,0.01191993,-0.14060083,-0.132997489,-0.186017798,-0.271933797,-0.320815074,0.096
2,0.896874356,0.779234023,0.765496163,0.650397021,0.611104819,0.539283256,0.056758343,-0.140231267,-0.176993839,-0.173389899,-0.190524568,-0.294766118,0.096
2,0.957880176,0.864067293,0.788878666,0.684507093,0.612189453,0.555915799,-0.033006202,-0.145267301,-0.176460662,-0.201520677,-0.213817725,-0.268470034,0.096
2,0.882407594,0.810760258,0.781526712,0.670540596,0.598972847,0.54581337,-0.025844502,-0.143910988,-0.158844606,-0.165122942,-0.209894014,-0.314794612,0.096
2,0.797397625,0.760617011,0.733306304,0.643004871,0.566867417,0.503307037,-0.009377082,-0.10890086,-0.155756751,-0.153270205,-0.297589682,-0.278487433,0.096
2,0.775610946,0.671486783,0.641799307,0.589415286,0.527639125,0.505846842,-0.049722391,-0.143332569,-0.135531427,-0.139781554,-0.243965576,-0.256924097,0.096
2,0.87177143,0.792940876,0.761339584,0.647871388,0.58235618,0.530694668,-0.028769923,-0.199684473,-0.167010549,-0.204826426,-0.207936745,-0.266310671,0.096
2,0.815517459,0.76061354,0.732350035,0.620509354,0.55737179,0.495142472,-0.016544175,-0.135427626,-0.15467993,-0.173378334,-0.215001541,-0.311147356,0.096
2,1.067852785,0.925095724,0.891024857,0.759585008,0.696283715,0.623706217,-0.078331268,-0.163993819,-0.182688987,-0.203558517,-0.233625017,-0.280968009,0.096
2,0.785962746,0.681085253,0.674034413,0.529969839,0.485187035,0.455287256,0.066563317,-0.174333642,-0.159567243,-0.205848154,-0.247966886,-0.249563125,0.096
2,0.978558978,0.877407325,0.840543118,0.723002835,0.664924083,0.631780916,-0.026311849,-0.126792581,-0.147252153,-0.107261489,-0.223291958,-0.262301778,0.096
2,1.046809363,0.914689747,0.89223875,0.744191759,0.680861678,0.584051972,-0.025264954,-0.152352925,-0.199606146,-0.213828083,-0.196645306,-0.27316156,0.096
2,0.99911172,0.831147543,0.837070762,0.712176725,0.653432344,0.594404229,0.008823732,-0.143166442,-0.151268028,-0.188572337,-0.221576147,-0.261443011,0.096
2,0.906680528,0.848234915,0.820817273,0.674819482,0.579407547,0.538171691,0.024780597,-0.1717207,-0.214432473,-0.195558398,-0.19398334,-0.310046049,0.096
2,0.859589027,0.802872707,0.755921024,0.649669874,0.574489519,0.553371574,-0.039967675,-0.168023724,-0.163116023,-0.191953209,-0.213886484,-0.305325592,0.096
2,1.044926475,0.946812305,0.891972179,0.788400396,0.696909574,0.632707848,-0.044502511,-0.139338895,-0.169816042,-0.186807996,-0.218482577,-0.261424868,0.096
2,0.911608289,0.80286169,0.802965436,0.65794504,0.604139883,0.520013791,-0.08133765,-0.161957882,-0.185635362,-0.197719521,-0.265128913,-0.307665254,0.096
2,0.98428134,0.936749348,0.89562932,0.72609251,0.627603704,0.566104246,0.030148059,-0.175461406,-0.197347247,-0.175172789,-0.254398066,-0.303148661,0.096
2,0.766045982,0.70715583,0.690375871,0.566143847,0.522464012,0.464602319,0.003150956,-0.129467901,-0.181047546,-0.143471269,-0.234432583,-0.265830581,0.096
2,0.903224197,0.802234044,0.754522266,0.642818842,0.569429208,0.532255208,0.025024489,-0.169864922,-0.143150621,-0.171998502,-0.230743849,-0.251466807,0.096
